catalog_key,name_ko,brand_ko,translated_at,model
luckyscent:1734,사이키델릭 오 드 퍼퓸,조보이 파리,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1735,앙브르 프리미에 오 드 퍼퓸,조보이 파리,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1736,플래시 백 오 드 퍼퓸,올팩티브 스튜디오,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1737,뤼미에르 블랑슈 오 드 퍼퓸,올팩티브 스튜디오,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1738,오토포트레 오 드 퍼퓸,올팩티브 스튜디오,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1739,샹브르 누아르 오 드 퍼퓸,올팩티브 스튜디오,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1740,스틸 라이프 오 드 퍼퓸,올팩티브 스튜디오,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1741,라브다넘 18 오 드 퍼퓸,르 라보,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1742,플뢰르 도랑주 27 오 드 퍼퓸,르 라보,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1743,네롤리 36 오 드 퍼퓸,르 라보,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1744,자스민 17 오 드 퍼퓸,르 라보,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1745,베티버 46 오 드 퍼퓸,르 라보,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1746,베르가모트 22 오 드 퍼퓸,르 라보,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1747,우드 실크 무드 엑스트레 드 퍼퓸,메종 프란시스 커정,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1748,플라워 오브 이모털리티 오 드 퍼퓸,바이 킬리안,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1749,우드 27 오 드 퍼퓸,르 라보,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1750,앰브레트 9 오 드 퍼퓸,르 라보,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1751,아이리스 39 오 드 퍼퓸,르 라보,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1752,파출리 24 오 드 퍼퓸,르 라보,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1753,오로르 노마드 오 드 퍼퓸,더 디퍼런트 컴퍼니,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1754,라 필 드 베를린 오 드 퍼퓸,세르주 루텐,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1755,라 루트 데메로드 오 드 퍼퓸,이사베이,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1756,인챈티드 포레스트 오 드 퍼퓸,더 배가본드 프린스,2026-09-24T23:51:10.032536+00:00,gpt-5.6-luna
luckyscent:1757,네로 퍼퓸 오일,브루노 아캄포라,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1758,프리마 T - 오 드 퍼퓸,브루노 아캄포라,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1759,뮈스크 - 오 드 퍼퓸,브루노 아캄포라,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1760,다크 퍼플 오 드 퍼퓸,몽탈,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1761,로사에 문디 오 드 퍼퓸,프로푸뭄,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1762,네롤리 36 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1763,오파르두 엑스트레 드 퍼퓸,퓨어디스턴스,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1765,베르가모트 22 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1766,파출리 24 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1767,로즈 31 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1768,자스민 17 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1769,우드 27 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1770,앙브레뜨 9 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1771,라브다넘 18 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1772,플뢰르 도랑제 27 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1773,베티버 46 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1774,아이리스 39 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1775,리스 41 퍼퓸 오일,르 라보,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1776,블랙 앰버,아고니스트,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1777,바닐라 마블 오 드 퍼퓸,아고니스트,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1778,츠오라 오 드 퍼퓸,아나트 프리츠,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1779,아카드 오 드 퍼퓸,뤼뱅,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1780,갈라드 오 드 퍼퓸,뤼뱅,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1781,퀴르 벨루어 오 드 퍼퓸,나오미 굿사이어,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1782,인터루드 맨 오 드 퍼퓸,아모아쥬,2026-09-24T23:51:20.326904+00:00,gpt-5.6-luna
luckyscent:1783,인터루드 우먼,아모아지,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1784,리퀴드나이트 오 드 퍼퓸,에이 랩 온 파이어,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1785,뮈스크 앙텐스 오 드 퍼퓸,퍼퓸 드 니콜라이,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1787,굿 걸 곤 배드 오 드 퍼퓸,바이 킬리안,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1788,포비든 게임즈 오 드 퍼퓸,바이 킬리안,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1789,08 - 세일론 오 드 퍼퓸,오딘,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1790,아미리스 푸르 팜므 오 드 퍼퓸,메종 프란시스 커정,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1791,아미리스 푸르 옴므 오 드 뚜왈렛,메종 프란시스 커정,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1792,상탈 마쥐스큘 오 드 퍼퓸,세르주 루텐,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1793,루트 뒤 베티베르 오 드 퍼퓸,메트르 파르퓌메르 에 갱티에,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1794,베티베루 2,꼼데가르송: 코롱,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1795,시트리코,꼼데가르송: 코롱,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1796,안바르,꼼데가르송: 코롱,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1797,롱브르 당 로 - 오 드 퍼퓸,딥티크,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1798,엉 바토 푸르 카프리 오 드 퍼퓸,오 드 이탈리,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1799,로즈 아노님 코롱 압솔뤼,아틀리에 코롱,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1800,몽 파출리 오 드 퍼퓸,라몬 모네갈,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1801,아가 머스크 오 드 퍼퓸,라몬 모네갈,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1802,키스 마이 네임 오 드 퍼퓸,라몬 모네갈,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1803,코튼 머스크,라몬 모네갈,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1804,엉 나랑조스 오 드 퍼퓸,라몬 모네갈,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1805,움브라 오 드 퍼퓸,라몬 모네갈,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1806,엉 쾨르 앙 메 오 드 퍼퓸,파르퓸 MDCI,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1807,도쿄 블룸 오 드 뚜왈렛,디퍼런트 컴퍼니,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1808,리몽 드 코르도자 오 드 뚜왈렛,디퍼런트 컴퍼니,2026-09-24T23:51:31.508954+00:00,gpt-5.6-luna
luckyscent:1809,아가우드 엑스트레 드 퍼퓸,힐리,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1810,버블검 시크 엑스트레 드 퍼퓸,힐리,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1811,시프르 팔라탱 오 드 퍼퓸,퍼퓸스 엠디씨아이,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1812,X 포 우먼 오 드 퍼퓸,클라이브 크리스찬,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1813,X 포 맨 오 드 퍼퓸,클라이브 크리스찬,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1814,1872 포 우먼 오 드 퍼퓸,클라이브 크리스찬,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1815,No. 1 포 우먼 오 드 퍼퓸,클라이브 크리스찬,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1816,No. 1 포 맨 오 드 퍼퓸,클라이브 크리스찬,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1817,1872 포 맨 오 드 퍼퓸,클라이브 크리스찬,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1818,패출리 코롱,산타 마리아 노벨라,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1819,오렌지 블로섬 / 자가라 코롱 오 드 코롱,산타 마리아 노벨라,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1820,포 푸리 코롱 오 드 코롱,산타 마리아 노벨라,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1821,머스크 / 무스키오 코롱 오 드 코롱,산타 마리아 노벨라,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1822,허니서클 / 카프리폴리오 코롱 오 드 코롱,산타 마리아 노벨라,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1823,러시안 코롱 오 드 코롱,산타 마리아 노벨라,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1824,누아 패출리 오 드 퍼퓸,이스토아르 드 퍼퓸,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1825,앙브르 114 오 드 퍼퓸,이스토아르 드 퍼퓸,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1826,1725 카사노바 오 드 퍼퓸,이스토아르 드 퍼퓸,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1827,1740 사드 후작 오 드 퍼퓸,이스토아르 드 퍼퓸,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1828,1804 조르주 상드 오 드 퍼퓸,이스토아르 드 퍼퓸,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1829,1828 쥘 베른 오 드 퍼퓸,이스토아르 드 퍼퓸,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1830,오드 - 오 드 퍼퓸,메종 프란시스 커정,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1831,로즈 피보안 오 드 뚜왈렛,파르퓸 드 니콜라이,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1832,뱀부 하모니 오 드 퍼퓸,바이 킬리안,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1833,S-ex 오 드 퍼퓸,에스 퍼퓸,2026-09-24T23:51:43.148648+00:00,gpt-5.6-luna
luckyscent:1834,100% 러브 오 드 퍼퓸,에스 퍼퓸,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1835,우드 스타즈 - 알 카트 오 드 퍼퓸,제르조프,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1836,우드 스타즈 - 맘루크 오 드 퍼퓸,제르조프,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1837,우드 스타즈 - 가오 오 드 퍼퓸,제르조프,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1838,우드 스타즈 - 파르스 오 드 퍼퓸,제르조프,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1839,프랑수아 샤를 오 드 퍼퓸,랑스,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1840,르 뱅쾨르 오 드 퍼퓸,랑스,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1841,르 루아 앙페뢰르 오 드 퍼퓸,랑스,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1842,필 드 디외 오 드 퍼퓸,에따 리브르 도랑주,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1843,비주 로망티크 오 드 퍼퓸,에따 리브르 도랑주,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1844,프레셔스 우드 오 드 퍼퓸,반클리프 아펠,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1845,다크 오 드 퍼퓸,안드레아 마크 퍼퓸,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1846,왓 위 두 인 파리 이즈 시크릿 오 드 퍼퓸,어 랩 온 파이어,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1847,솜브레 네그라 오 드 퍼퓸,요시,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1848,게이샤 루즈 오 드 퍼퓸,아로마 M,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1849,플뤼 드 솔레이 오 드 뚜왈렛,페이돈,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1851,돌체 아쿠아 오 드 퍼퓸,프로푸뭄,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1852,에첼소 오 드 퍼퓸,프로푸뭄,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1853,07 타노케 오 드 퍼퓸,오딘,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1854,블러프,뤼뱅,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1855,피가로 오 드 뚜왈렛,뤼뱅,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1856,이타스카 오 드 퍼퓸,뤼뱅,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1857,사크레블뢰 인텐스 오 드 퍼퓸,파르팡 드 니콜라이,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1858,킨스키 오 드 뚜왈렛,킨스키,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1859,아제무르 레 오랑제 오 드 퍼퓸,파르팽 되피르,2026-09-24T23:51:53.601627+00:00,gpt-5.6-luna
luckyscent:1860,랑브르 드 카르타고 오 드 퍼퓸,이자베이,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1861,이돌 드 루뱅 오 드 퍼퓸,루뱅,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1862,로열 우드,크리드,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1863,인도친 오 드 뚜왈렛,"피에르 기욤 파리, 파르퓨메리 제네랄",2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1864,푸르 엉 옴므 오 드 뚜왈렛,카롱,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1865,주니퍼 슬링 오 드 뚜왈렛,펜할리곤스,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1866,로 시크 오 드 뚜왈렛,파르팡 드 니콜라이,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1867,시나몬 오 드 뚜왈렛,꼼 데 가르송: 셔벗,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1868,루바브 오 드 뚜왈렛,꼼 데 가르송: 셔벗,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1869,페퍼민트 오 드 뚜왈렛,꼼 데 가르송: 셔벗,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1870,오너 맨 오 드 퍼퓸,아모아주,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1871,오너 우먼 오 드 퍼퓸,아모아주,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1872,파르동 퍼퓸 엑스트레,나조마토,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1873,우드 오스만투스 오 드 퍼퓸,모나 디 오리오,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1874,백 투 블랙 오 드 퍼퓸 - ...,바이 킬리안,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1875,아쿠아 유니버살리스 포르테 오 드 퍼퓸,메종 프란시스 커정,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1876,1861 - 르네상스 오 드 퍼퓸,제르조프,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1877,블랙 자드 오 드 퍼퓸,루뱅,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1878,튜베로즈 - 레 놈브르 도르 오 드 퍼퓸,모나 디 오리오,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1879,바닐 - 레 놈브르 도르 오 드 퍼퓸,모나 디 오리오,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1880,베티베르 - 레 놈브르 도르 오 드 퍼퓸,모나 디 오리오,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1881,다크 아우드 오 드 퍼퓸,몬탈레,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1882,히피 로즈 오 드 퍼퓸,힐리,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1883,진 피즈 오 드 뚜왈렛,루뱅,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1884,압솔뤼 드 바닐,라 메종 드 라 바닐,2026-09-24T23:52:04.117078+00:00,gpt-5.6-luna
luckyscent:1885,화이트 가드니아 페탈스 오 드 퍼퓸,일루미넘,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1886,퓨어 이브 오 드 퍼퓸,더 디퍼런트 컴퍼니,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1887,러브 오 드 퍼퓸,바이 킬리안,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1888,리에종 당제루즈 오 드 퍼퓸,바이 킬리안,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1889,스트레이트 투 헤븐 오 드 퍼퓸 - ...,바이 킬리안,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1890,위켄드 오 드 뚜왈렛,파르팡 드 니콜라이,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1891,비토리아 아푸아나 오 드 퍼퓸,프로푸미 델 포르테,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1892,티레니코 오 드 퍼퓸,프로푸미 델 포르테,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1893,베르실리아 아우룸 오 드 퍼퓸,프로푸미 델 포르테,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1894,베르실리아 빈티지 암브라 메디테라네아 오 드 퍼퓸,프로푸미 델 포르테,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1895,바티토 달리 오 드 퍼퓸,프로푸뭄,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1896,아르소 오 드 퍼퓸,프로푸뭄,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1897,푸제르 로얄 오 드 퍼퓸,우비강,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1898,라 벨 엘렌 오 드 퍼퓸,파르퓸 MDCI,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1899,안토니아 퍼퓸 엑스트레,퓨어디스턴스,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1900,M 퍼퓸 엑스트레,퓨어디스턴스,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1901,1 퍼퓸 엑스트레,퓨어디스턴스,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1902,바닐 인센세 코롱 압솔뤼,아틀리에 코롱,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1903,크니즈 텐 골든 에디션 오 드 뚜왈렛,크니즈,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1904,투 오 드 뚜왈렛,크니즈,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1905,XJ 다마로즈 오 드 퍼퓸,제르조프,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1906,메디테라네오 오 드 퍼퓸,카르투시아,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1907,리게아 라 시레나 오 드 퍼퓸,카르투시아,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1908,피오리 디 카프리 오 드 퍼퓸,카르투시아,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1909,아리아 디 카프리 오 드 퍼퓸,카르투시아,2026-09-24T23:52:19.287917+00:00,gpt-5.6-luna
luckyscent:1910,비아 카메렐레 오 드 퍼퓸,카르투시아,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1911,카르투시아 우오모 오 드 퍼퓸,카르투시아,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1912,누메로 우노 오 드 퍼퓸,카르투시아,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1913,코랄리움 오 드 퍼퓸,카르투시아,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1914,1681 오 드 퍼퓸,카르투시아,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1915,크래프트 오 드 퍼퓸,안드레아 마크 퍼퓸,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1916,스마트 오 드 퍼퓸,안드레아 마크 퍼퓸,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1917,XJ 리치우드 오 드 퍼퓸,제르조프,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1918,XJ 옴므 오 드 퍼퓸,제르조프,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1919,XJ 아이리스 오 드 퍼퓸,제르조프,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1920,아벤투스 오 드 퍼퓸,크리드,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1921,크나이즈 텐 오 드 뚜왈렛,크나이즈,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1922,드 바흐마코프 오 드 퍼퓸,디퍼런트 컴퍼니,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1923,핑크 쿼츠 오 드 퍼퓸,올리비에 두르바노,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1924,사토리얼 오 드 뚜왈렛,펜할리곤스,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1925,메모아 맨 오 드 퍼퓸,아모아주,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1926,윈 로즈 베르메유 오 드 퍼퓸,타우어 퍼퓸,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1927,퀴르 - 레 놈브르 도르 오 드 퍼퓸,모나 디 오리오,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1928,뮈스크 - 레 놈브르 도르 오 드 퍼퓸,모나 디 오리오,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1929,레 뉘 디즈 오 드 퍼퓸,케이코 메체리,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1930,비올레트 인 러브 오 드 뚜왈렛,파르팡 드 니콜라이,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1931,로 믹스트 오 프레슈,파르팡 드 니콜라이,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1932,우덴 오 드 퍼퓸,제르조프,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1933,고베 오 드 퍼퓸,제르조프,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1934,오렌지와 레몬이 세인트 클레멘츠의 종을 울리네 오 드 퍼퓸,힐리,2026-09-24T23:52:29.933307+00:00,gpt-5.6-luna
luckyscent:1935,진저 차오 오 드 퍼퓸,요시,2026-09-24T23:52:42.966252+00:00,gpt-5.6-luna
luckyscent:1936,부아 나프라제 오 드 뚜왈렛,"피에르 기욤 파리, 파퓨메리 제네랄",2026-09-24T23:52:42.966252+00:00,gpt-5.6-luna
luckyscent:1937,베티베리오 오 드 뚜왈렛,딥티크,2026-09-24T23:52:42.966252+00:00,gpt-5.6-luna
luckyscent:1938,오랑주 상귄 코롱 압솔뤼,아틀리에 코롱,2026-09-24T23:52:42.966252+00:00,gpt-5.6-luna
luckyscent:1939,그랑 네롤리 코롱 압솔뤼,아틀리에 코롱,2026-09-24T23:52:42.966252+00:00,gpt-5.6-luna
luckyscent:1940,우랑 인피니 코롱 압솔뤼,아틀리에 코롱,2026-09-24T23:52:42.966252+00:00,gpt-5.6-luna
luckyscent:1941,부아 블롱 코롱 압솔뤼,아틀리에 코롱,2026-09-24T23:52:42.966252+00:00,gpt-5.6-luna
